id,title,artist,year,genre,style,master_id,release_country,labels,format,rating,have,want,url,image_url
23213,Looking For The Perfect Beat 1980-1985,Afrika Bambaataa,2001,"Electronic, Hip Hop","Breaks, Electro, Synth-pop",34354,US,"Tommy Boy, Tommy Boy","LP, Compilation",4.32,964,371,https://www.discogs.com/release/23213-Afrika-Bambaataa-Looking-For-The-Perfect-Beat-1980-1985,https://i.discogs.com/_TwLV8voQ5MKKRx40kM__4vt58FlzCk0VUgr0dF0WLQ/rs:fit/g:sm/q:90/h:599/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTIzMjEz/LTEzODE5OTI0Nzct/Mjk0NC5qcGVn.jpeg
10441142,Damn.,Kendrick Lamar,2017,Hip Hop,Conscious,1164779,Europe,"Top Dawg Entertainment, Aftermath Entertainment, Interscope Records","LP, Album",4.59,13990,3766,https://www.discogs.com/release/10441142-Kendrick-Lamar-Damn,https://i.discogs.com/ZpDDMOklvpsO_hrejhVAm6taSaFr17j4FTlmjgowujg/rs:fit/g:sm/q:90/h:599/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwNDQx/MTQyLTE1MDQwODcx/MTUtODM5OC5qcGVn.jpeg
7345404,"Good Kid, M.A.A.D City",Kendrick Lamar,2015,Hip Hop,Conscious,484590,Europe,"Top Dawg Entertainment, Aftermath Entertainment, Interscope Records","LP, Album, Deluxe Edition, Reissue",4.71,22142,4496,https://www.discogs.com/release/7345404-Kendrick-Lamar-Good-Kid-MAAD-City,https://i.discogs.com/GJAH_i20e25DLP9uaK5g7J55PgabwCRB-xLkfo5ZQ6U/rs:fit/g:sm/q:90/h:594/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTczNDU0/MDQtMTQzOTY2MTA1/Ny05NTI3LmpwZWc.jpeg
6864535,Beethoven I ,Ludwig van Beethoven,1972,Classical,Romantic,1534048,France,"Trimicron, Trimicron","LP, Stereo",4.33,68,35,https://www.discogs.com/release/6864535-Beethoven-Beethoven-I-,https://i.discogs.com/eBAEFToKbRksUWcvo9pVmaeiEVp7GIF3KFLl1eze6aY/rs:fit/g:sm/q:90/h:600/w:592/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTY4NjQ1/MzUtMTUyMjk0MTAx/OS05NjMwLmpwZWc.jpeg
328915,We Got The Rhythm,People's Choice,1976,Funk / Soul,"Disco, Funk",36571,US,TSOP,"LP, Album, Stereo",4.43,997,511,https://www.discogs.com/release/328915-Peoples-Choice-We-Got-The-Rhythm,https://i.discogs.com/bXdLMEMZEKbZwzy-CgZSEdlvPyQaoNPZAXY8fI3mcSY/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTMyODkx/NS0xMzMwODc3Nzgw/LmpwZWc.jpeg
933463,Airbus Baby,D.I.M. (2),2007,Electronic,"Techno, Electro",92169,Canada,Turbo,"12"", 45 RPM",4.04,440,88,https://www.discogs.com/release/933463-DIM-2-Airbus-Baby,https://i.discogs.com/i0Z60Jd-XHPwkhpNnKY5JO5U3_5rU6JNJ5ADmWeZikc/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTkzMzQ2/My0xNDI4MDcxODM2/LTQ1NDYuanBlZw.jpeg
3035694,Conspiracy PT. II,Gesaffelstein,2011,Electronic,"Techno, Electro",359219,Canada,Turbo,"12"", 45 RPM, EP",4.44,835,1363,https://www.discogs.com/release/3035694-Gesaffelstein-Conspiracy-PT-II,https://i.discogs.com/S_2yUFm3-ECeM2xVo8h5gJpbG2SWUr6-R7K9ByxMmH0/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTMwMzU2/OTQtMTMxMjcyNzM2/NC5qcGVn.jpeg
12616172,The Private Press,DJ Shadow,2018,"Electronic, Hip Hop","Downtempo, Breaks, Hip Hop, Instrumental",34981,UK & Europe,"UMC, Island Records, Mo Wax","LP, Album, Reissue",4.65,1814,730,https://www.discogs.com/release/12616172-DJ-Shadow-The-Private-Press,https://i.discogs.com/rkFep5NIhNC4wC_RsnG8EABHnvNwC0q1SbjaIdCCvtg/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEyNjE2/MTcyLTE1Mzg4Mzg0/OTctNTY2OS5qcGVn.jpeg
9318796,One Step Beyond...,Madness,2016,Rock,Ska,19714,UK,"Union Square Music, Salvo, BMG","LP, Album, Reissue, Remastered",4.64,1550,294,https://www.discogs.com/release/9318796-Madness-One-Step-Beyond,https://i.discogs.com/0xe17xo-Ombu2t6nGXZjdMqZVP-VO51Oej-Ju8dwxQI/rs:fit/g:sm/q:90/h:590/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTkzMTg3/OTYtMTQ3ODUxMjU2/My04MzI3LmpwZWc.jpeg
3792040,Fats Domino,Fats Domino,1971,Rock,Rock & Roll,282544,France,United Artists Records,"LP, Compilation",4.0,265,12,https://www.discogs.com/release/3792040-Fats-Domino-Fats-Domino,https://i.discogs.com/LHZ901d6ZuZwcsKU-6eehp_EC0GHaaG1f4TeL2GeIRQ/rs:fit/g:sm/q:90/h:600/w:587/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTM3OTIw/NDAtMTQ2NjM2MDky/My0zNTE1LmpwZWc.jpeg
11575199,Strictly 4 My N.I.G.G.A.Z...,2Pac,2018,Hip Hop,"Gangsta, Hardcore Hip-Hop, Conscious",84774,Europe,Universal Music,"LP, Album, Reissue",4.59,1892,528,https://www.discogs.com/release/11575199-2Pac-Strictly-4-My-NIGGAZ,https://i.discogs.com/dTVfJq6PAdhMrWaeQ5eY2C6pGHx446Sl9u4BjKO31Ao/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTExNTc1/MTk5LTE1MTk4OTI0/NjktMzcwOC5qcGVn.jpeg
7752893,Hip Hop Basics Vol.2 - 1989-1992 - Golden Years Episode 1,Various,2015,Hip Hop,N/A,N/A,France,Universal Music France,"LP, Compilation",4.77,232,143,https://www.discogs.com/release/7752893-Various-Hip-Hop-Basics-Vol2-1989-1992-Golden-Years-Episode-1,https://i.discogs.com/DiDWOza9Vv6Jho7-h_3djFbiK6SPDuIyiGYfpj_qEns/rs:fit/g:sm/q:90/h:587/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTc3NTI4/OTMtMTQ0ODA1OTU1/Mi01NTU0Lm1wbw.jpeg
7769954,Hip Hop Basics Vol.1 - 1979-1988 - Early Years,Various,2015,"Hip Hop, Funk / Soul",N/A,N/A,France,Universal Music France,"LP, Compilation",4.85,197,122,https://www.discogs.com/release/7769954-Various-Hip-Hop-Basics-Vol1-1979-1988-Early-Years,https://i.discogs.com/WFjMkTkH1ItMCD9txh7-Lbu2TdGRjZ-LmVKPjOS_ZBo/rs:fit/g:sm/q:90/h:555/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTc3Njk5/NTQtMTQ0ODM5OTA4/NC05MTI4Lm1wbw.jpeg
5759979,"Never Mind The Bollocks, Here's The Sex Pistols",Sex Pistols,2014,Rock,Punk,30445,Europe,"Universal Music Group International, Universal Music Group International","LP, Album, Reissue, Remastered, Stereo",4.47,12495,1187,https://www.discogs.com/release/5759979-Sex-Pistols-Never-Mind-The-Bollocks-Heres-The-Sex-Pistols,https://i.discogs.com/6Rpky0lc5XfRJiZMR7Lnnh3FyL7TAsw54sw2YXd_DdE/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTU3NTk5/NzktMTU1NjgyMDgx/OS0yMjE0LnBuZw.jpeg
4996861,The Art Of Sampling,Parov Stelar,2013,"Electronic, Jazz","Future Jazz, Smooth Jazz, Jazzdance",611013,Europe,"Universal Music Group, Island Records, Etage Noir Recordings","LP, Compilation",4.46,2930,543,https://www.discogs.com/release/4996861-Parov-Stelar-The-Art-Of-Sampling,https://i.discogs.com/QXhMZiTWmj0s1lXU6JJttWkXKDGheUoSrseSTHDzGkw/rs:fit/g:sm/q:90/h:600/w:580/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQ5OTY4/NjEtMTQ2OTA2MjIw/Mi00NzQ5LmpwZWc.jpeg
14007054,Motown Greatest Hits,Various,2019,"Funk / Soul, Pop","Soul, Rhythm & Blues, Funk, Disco, Ballad",1635561,Europe,"Universal Music Group, Motown","LP, Compilation, Stereo",4.58,3433,288,https://www.discogs.com/release/14007054-Various-Motown-Greatest-Hits,https://i.discogs.com/TvOb0XuT9slCT58kf5SW-DkUzvwAe7mIB65vgVO_R00/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE0MDA3/MDU0LTE1NjU5NjEy/NDgtNTQ3Mi5qcGVn.jpeg
27332103,Come With Us,The Chemical Brothers,2023,Electronic,"Breakbeat, House, Big Beat",25283,Europe,"Universal Music, Freestyle Dust","LP, Album, Limited Edition, Reissue",4.43,529,131,https://www.discogs.com/release/27332103-The-Chemical-Brothers-Come-With-Us,https://i.discogs.com/goMMLHtpGQqFlvhkccWVGvqbyAPPIR1z7Ydh7NOS_f8/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI3MzMy/MTAzLTE2ODYzOTc0/MTctODkzOC5qcGVn.jpeg
8403786,Back To Black,Amy Winehouse,2015,"Jazz, Funk / Soul, Pop","Rhythm & Blues, Soul",51256,Europe,"Universal Records, Island Records Group","LP, Album, Reissue, Repress",4.54,5597,1023,https://www.discogs.com/release/8403786-Amy-Winehouse-Back-To-Black,https://i.discogs.com/cDKJFOzvbwUe6t1D9pO7Q0mK8HqrWSl7Da-yV9z-70Y/rs:fit/g:sm/q:90/h:586/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTg0MDM3/ODYtMTQ5MjQ1MTk0/Ni05MDgxLmpwZWc.jpeg
13139409,Juste Fais La !,Svinkels,2018,Hip Hop,N/A,180952,France,Upton Park Publishing,"LP, Reissue, Remastered",5.0,190,46,https://www.discogs.com/release/13139409-Svinkels-Juste-Fais-La-,https://i.discogs.com/Sp6hmAVAfhGCeALXPK_AlQQjVYShHCPCTWZPUoflHYo/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEzMTM5/NDA5LTE2NTg2NTEy/NjMtODQ4NC5qcGVn.jpeg
16779486,4 Way Split,Krass Kepala,2020,Rock,"Hardcore, Punk",N/A,UK,"Urinal Vinyl Records, Warzone Records (2), Up The Punx, Mass Productions","LP, 45 RPM",4.14,45,13,https://www.discogs.com/release/16779486-Krass-Kepala-Feral-State-Ravage-17-Lawfucker-4-Way-Split,https://i.discogs.com/9o0kSqAE76IU4KTAXdXZJ1L7IQV9FsE7Q-JbRK9wBSc/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE2Nzc5/NDg2LTE2MDk3NzU4/ODUtNTkyNC5qcGVn.jpeg
994709,Manifeste Electronique,Various,2007,Electronic,"Hardcore, Drum n Bass",475721,France,UWe,"12"", 33 ⅓ RPM",4.33,345,431,https://www.discogs.com/release/994709-Various-Manifeste-Electronique,https://i.discogs.com/KLO36GFgNPN-9G_BoivaQdpgbkyaGM9gM0NR5o0z_y4/rs:fit/g:sm/q:90/h:386/w:377/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTk5NDcw/OS0xMTg5NDIyMzA5/LmpwZWc.jpeg
1001164,Manifeste Electronique,Various,2007,Electronic,"Techno, Breaks, Electro, Freetekno",475721,France,UWe,"12"", 33 ⅓ RPM",4.19,446,313,https://www.discogs.com/release/1001164-Various-Manifeste-Electronique,https://i.discogs.com/gUrm5Ubfzjh3vYFtRHTppsFWsKyBuRE6QakldvPFsXM/rs:fit/g:sm/q:90/h:379/w:378/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMDEx/NjQtMTE4MjY4NDAw/OC5qcGVn.jpeg
11094304,Les Tentations,Passi,2017,Hip Hop,N/A,145893,France,"V2, Warner Music France, Universal Music France","LP, Album, Reissue",4.63,468,192,https://www.discogs.com/release/11094304-Passi-Les-Tentations,https://i.discogs.com/orG4brC0ngWx4PRh03G8J8M_y-iO1T4pCwK8GaXbgOs/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTExMDk0/MzA0LTE1NzkwMTQ4/NTQtNjI3My5qcGVn.jpeg
8442131,Girls In Uniform EP,Aladdin (5),2016,"Electronic, Rock, Stage & Screen","Alternative Rock, Avantgarde, Experimental, Krautrock, Ambient, Dub",N/A,France,Versatile Records,"12"", 33 ⅓ RPM, EP, Stereo",5.0,37,40,https://www.discogs.com/release/8442131-Aladdin-5-Girls-In-Uniform-EP,https://i.discogs.com/tYLvtLgUTzDa_OqhnV9_3Jds92h2DxqWkCRGq2y5XJE/rs:fit/g:sm/q:90/h:600/w:584/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTg0NDIx/MzEtMTQ2MTY4OTIz/My02OTYwLmpwZWc.jpeg
1073789,Dire Straits,Dire Straits,1979,"Rock, Pop",Pop Rock,23759,France,Vertigo,"LP, Album, Repress, Stereo",4.19,2661,424,https://www.discogs.com/release/1073789-Dire-Straits-Dire-Straits,https://i.discogs.com/teX2mkvAL5BCB7NdPjiM-DGvhDmkMqb-ZswdB_xkx1A/rs:fit/g:sm/q:90/h:597/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwNzM3/ODktMTE5MDEzNTc2/MC5qcGVn.jpeg
6746988,The Velvet Underground & Nico,The Velvet Underground,2008,Rock,"Garage Rock, Art Rock, Psychedelic Rock",35276,US,Verve Records,"LP, Album, Reissue, Stereo",4.64,1725,1000,https://www.discogs.com/release/6746988-The-Velvet-Underground-Nico-3-The-Velvet-Underground-Nico,https://i.discogs.com/CYEVHReYfYU7_z5ZXwHq0611VzRJZ0vEz832bkL4kvI/rs:fit/g:sm/q:90/h:400/w:400/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTY3NDY5/ODgtMTUxMzU3OTYx/MC0xODQxLmpwZWc.jpeg
4079695,The Cole Porter Songbook,Ella Fitzgerald,1976,Jazz,N/A,249899,France,"Verve Records, Polydor","LP, Album, Reissue",4.38,293,114,https://www.discogs.com/release/4079695-Ella-Fitzgerald-The-Cole-Porter-Songbook,https://i.discogs.com/P97t-HE2lxmGl_o1y8RZOIlTNMu9Cc6XvJU0SRMPGtM/rs:fit/g:sm/q:90/h:596/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQwNzk2/OTUtMTU1MzYyNjU1/Ny02MDY1LmpwZWc.jpeg
10630612,Center Of Attention,Pete Rock,2017,Hip Hop,"Jazzy Hip-Hop, Conscious",67052,Germany,Vinyl Digital,"LP, Album, Reissue",4.81,1809,1229,https://www.discogs.com/release/10630612-Pete-Rock-InI-Center-Of-Attention,https://i.discogs.com/Ovjkct_IG8_qywU2GzVwEWO4K4KgclqYtJXTj_TiWjY/rs:fit/g:sm/q:90/h:599/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwNjMw/NjEyLTE3MDc3Nzcy/MjEtNDc0NS5qcGVn.jpeg
5077187,Mezzanine,Massive Attack,2013,Electronic,"Trip Hop, Downtempo",23683,Europe,"Virgin, Circa","LP, Album, Reissue",4.72,42217,10678,https://www.discogs.com/release/5077187-Massive-Attack-Mezzanine,https://i.discogs.com/gqCkCURexqaNgtuxxr1sZDNAdi6lBphQL2dfuNX_It0/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTUwNzcx/ODctMTYzMjgzNjky/OC01NTkzLmpwZWc.jpeg
4418695,Homework,Daft Punk,2012,Electronic,"Disco, Electro, House, Techno",26629,"UK, Europe & US","Virgin, Virgin, Soma Quality Recordings","LP, Album, Reissue, Repress",4.53,4231,2464,https://www.discogs.com/release/4418695-Daft-Punk-Homework,https://i.discogs.com/dqMpRn12d4FsfE1rOIteUXHABtI9d6LeC5c0dT61GUI/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQ0MTg2/OTUtMTQxMDAwNzYy/NC0xOTk3LmpwZWc.jpeg
785465,Greatest Hits Vol. 2,ABBA,1979,"Rock, Pop","Pop Rock, Disco, Europop",14124,France,Vogue,"LP, Compilation",3.91,3499,116,https://www.discogs.com/release/785465-ABBA-Greatest-Hits-Vol-2,https://i.discogs.com/R9f8oZsCCvVTac9CtD73eVJLmZXNMMIqgJxDXl57Rjc/rs:fit/g:sm/q:90/h:426/w:426/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTc4NTQ2/NS0xMzI3NDk3NTI0/LmpwZWc.jpeg
8129863,In The Light Dub,Horace Andy,2016,Reggae,"Roots Reggae, Dub",195143,US,"VP Records, 17 North Parade","LP, Album, Reissue",4.55,737,255,https://www.discogs.com/release/8129863-Horace-Andy-In-The-Light-Dub,https://i.discogs.com/sJSY-N8opFESSDNitqYaG0gXyx7nIsxfCPlnrD8aduI/rs:fit/g:sm/q:90/h:445/w:470/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTgxMjk4/NjMtMTQ1NTcwNTQ3/NS0xMzAzLnBuZw.jpeg
8405270,Le Retour D'Elvis / His Hand In Mine,Elvis Presley,2016,"Rock, Blues, Folk, World, & Country",N/A,N/A,France,"VPI (3), VPI (3), VPI (3)","LP, Album, Compilation, Limited Edition, Numbered",4.86,145,39,https://www.discogs.com/release/8405270-Elvis-Le-Retour-DElvis-His-Hand-In-Mine,https://i.discogs.com/i-l_N9Q0tRjBc2VXZnEiuP5ZJOOBQh4hOqs-Gp8rt-s/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTg0MDUy/NzAtMTQ2MTIzNjY5/Ni00NjkzLmpwZWc.jpeg
10584263,Wanted Funk,Various,2017,Funk / Soul,"Funk, Soul",2502205,France,Wagram Music,"LP, Compilation",4.45,675,180,https://www.discogs.com/release/10584263-Various-Wanted-Funk,https://i.discogs.com/NCu4hTmzwJpXbqroDCzTrAKEIBlDlUls7Hx8fF8hwzM/rs:fit/g:sm/q:90/h:595/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwNTg0/MjYzLTE1MzAzNjky/MDctMTY3My5qcGVn.jpeg
13011268,Funk All Stars - Classics By The Funk Masters,Various,2018,Funk / Soul,"Funk, Disco",N/A,France,Wagram Music,"LP, Compilation",4.52,635,90,https://www.discogs.com/release/13011268-Various-Funk-All-Stars-Classics-By-The-Funk-Masters,https://i.discogs.com/nF52MQQHx8HRPXuBnEGX1nrRH1TIKdXZoMDoo3pZDhI/rs:fit/g:sm/q:90/h:599/w:599/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEzMDEx/MjY4LTE1ODE4Mjg1/MzItNTA4OS5qcGVn.jpeg
13800070,A Grand Love Story,Kid Loco,2019,Electronic,"Downtempo, Trip Hop",88806,France,Wagram Music,"LP, Album, Reissue",4.56,546,227,https://www.discogs.com/release/13800070-Kid-Loco-A-Grand-Love-Story,https://i.discogs.com/0NlQzY1-CY3kKrGqEd4SLTWuF2g7CSDpW3R9lfs9Hwk/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEzODAw/MDcwLTE1ODc5MDQz/ODMtNDYyNC5qcGVn.jpeg
14034553,Stronger By Design EP,Laurent Garnier,2019,Electronic,Techno,44121,France,Wagram Music,"12"", EP, Reissue, Remastered",4.59,259,103,https://www.discogs.com/release/14034553-Laurent-Garnier-Stronger-By-Design-EP,https://i.discogs.com/R7B3MvbiT0xulNZ8W6EETkISVUPBISiqrkfr26pyHNA/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE0MDM0/NTUzLTE1Njg2NTIx/NTUtNzI2NS5qcGVn.jpeg
14061110,As French Connection,Laurent Garnier,2019,Electronic,"Techno, House",44115,France,Wagram Music,"12"", Reissue, Remastered",4.31,284,60,https://www.discogs.com/release/14061110-Laurent-Garnier-Mix-Master-Doody-As-French-Connection,https://i.discogs.com/4Oo0K603TpRXobrhiuv8xPHC_RJ8vuAvurAaV5cxEqw/rs:fit/g:sm/q:90/h:596/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE0MDYx/MTEwLTE1Njk3NjMz/NTctODE4NC5qcGVn.jpeg
14145419,Trip Hop Vibes Vol.1,Various,2019,Electronic,Trip Hop,1671665,France,Wagram Music,"LP, Compilation",4.52,771,239,https://www.discogs.com/release/14145419-Various-Trip-Hop-Vibes-Vol1,https://i.discogs.com/H7xpkz1a8zS8w9ELHXpA4cMOyplPC2_En4u0-EgWQpM/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE0MTQ1/NDE5LTE1Njk1MTU0/NTgtNTY5NS5qcGVn.jpeg
14880407,Reggae Dub (Classics From The Sound System Generation),Various,2020,Reggae,"Dub, Rocksteady, Roots Reggae",3058685,France,Wagram Music,"LP, Compilation, Remastered, Stereo",4.34,903,109,https://www.discogs.com/release/14880407-Various-Reggae-Dub-Classics-From-The-Sound-System-Generation,https://i.discogs.com/hc-1k8m47uaXHKxianhbE9VEPX7ZZ-_IxvxvpMcYU0w/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE0ODgw/NDA3LTE1ODMzNTQ4/NzUtOTcyNC5qcGVn.jpeg
16005522,Trip Hop Vibes Vol.2,Various,2020,Electronic,Trip Hop,N/A,France,Wagram Music,"LP, Compilation",4.68,503,183,https://www.discogs.com/release/16005522-Various-Trip-Hop-Vibes-Vol2,https://i.discogs.com/JRIMssAtdqcSIVZXjqsUPAzTM906HDpiPK4CQUpMoqQ/rs:fit/g:sm/q:90/h:600/w:582/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE2MDA1/NTIyLTE2MDE3NDE3/OTQtNDU5Ny5qcGVn.jpeg
19445113,Trip Hop Vibes Vol.3,Various,2021,Electronic,Trip Hop,N/A,France,Wagram Music,"LP, Compilation, Remastered, Stereo",4.5,314,140,https://www.discogs.com/release/19445113-Various-Trip-Hop-Vibes-Vol3,https://i.discogs.com/cXdTczYk832d6FrmHWf6hkSXn_v4rYtZ9XrqPlWSwRw/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE5NDQ1/MTEzLTE2MjYxMDk5/MDEtMjcyOS5qcGVn.jpeg
25105513,Technics TECHNO.01,Various,2022,Electronic,"Techno, House",N/A,France,Wagram Music,"LP, Compilation",4.87,298,80,https://www.discogs.com/release/25105513-Various-Technics-TECHNO01,https://i.discogs.com/1Trp7fD9pFjjkV4x5oYjF1odSPINIyCmA5UjCChFxDs/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI1MTA1/NTEzLTE2NzAzNjQ1/MDEtMjEzMS5qcGVn.jpeg
25105309,Technics HOUSE.01,Various,2022,Electronic,House,N/A,France,Wagram Music,"LP, Compilation",4.05,323,106,https://www.discogs.com/release/25105309-Various-Technics-HOUSE01,https://i.discogs.com/oFqfXx4sFLSDQAer6IXwXPrJKuCJBRGW3vrDbgpRKqw/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI1MTA1/MzA5LTE2NzAzNjQz/MzYtMjA4MC5qcGVn.jpeg
5388484,Musique de la Bande Originale Du Film De Stanley Kubrick - Orange Mecanique,Various,0,Electronic,"Modern Classical, Experimental",76290,France,Warner Bros. Records,"LP, Album, Reissue",3.89,425,166,https://www.discogs.com/release/5388484-Various-Musique-de-la-Bande-Originale-Du-Film-De-Stanley-Kubrick-Orange-Mecanique,https://i.discogs.com/9axc_OiMOfLzu7vUuZDkBx5to9-36GK0uTFi7_eLmLk/rs:fit/g:sm/q:90/h:550/w:550/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTUzODg0/ODQtMTM5MjEzODAy/NC02ODI3LmpwZWc.jpeg
508401,The B-52's,The B-52's,1979,Rock,New Wave,53856,US,Warner Bros. Records,"LP, Album",4.3,12710,2631,https://www.discogs.com/release/508401-The-B-52s-The-B-52s,https://i.discogs.com/k6MmFfyY0ZT8Ibfq18wiUSaQvUirCCGUBcH1w03JJlk/rs:fit/g:sm/q:90/h:567/w:567/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTUwODQw/MS0xMzA4MjE1Mjc2/LmpwZWc.jpeg
630245,Your Place Or Mine,The Hues Corporation,1978,Funk / Soul,"Funk, Disco",363876,US,"Warner Bros. Records, Curb Records","LP, Album",3.9,775,72,https://www.discogs.com/release/630245-The-Hues-Corporation-Your-Place-Or-Mine,https://i.discogs.com/LPrJ678XeeOi_ZdQxcKSfObSUsE3WLG2NafuPgUXxIQ/rs:fit/g:sm/q:90/h:600/w:591/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTYzMDI0/NS0xMjIyMjY2Mzgw/LmpwZWc.jpeg
1486923,Barry Lyndon (Music From The Soundtrack),Various,1976,"Classical, Folk, World, & Country, Stage & Screen","Soundtrack, Folk, Classical, Celtic, Romantic, Baroque",74155,France,"Warner Bros. Records, Warner Bros. Records",LP,4.08,1665,85,https://www.discogs.com/release/1486923-Various-Barry-Lyndon-Music-From-The-Soundtrack,https://i.discogs.com/Im0YbxJ2q_9xvqtVNt_TXdma0SccfCQsCz19ODM-efo/rs:fit/g:sm/q:90/h:599/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE0ODY5/MjMtMTQ5MDk0NTUx/MC03NjU4LmpwZWc.jpeg
